EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,SF5CF3,SF5CF3_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,FMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
  06MT20091026,  A16C,    73,  1, 204385,     18,2,20091120,2000, 11.9999, -23.0003, 4990,    118.5,  13.9687,  35.4172,2,-999.0000,9,     80.6,2,     87.0,2,     7.35,2,    25.15,2,     0.01,2,     1.54,2,     0.09,2,    1.001,2,    1.015,4,     0.00,3,   2207.6,2,   2319.3,2
  06MT20091026,  A16C,    73,  1, 204386,     19,2,20091120,2003, 11.9999, -23.0003, 4990,     80.9,  15.3196,  35.5593,2,-999.0000,9,     66.7,2,     68.2,2,     6.06,2,    24.42,2,     0.04,2,     1.49,2,     0.14,2,    1.015,2,    1.152,4,     0.00,3,   2213.7,2,   2330.3,2
  06MT20091026,  A16C,    73,  1, 204387,     20,2,20091120,2004, 11.9999, -23.0003, 4990,     60.2,  16.6174,  35.6646,2,-999.0000,9,     78.9,2,     81.4,2,     4.45,2,    19.76,2,     0.35,2,     1.21,2,     0.12,2,    1.047,2,    0.899,4,     0.00,3,   2209.2,2,   2330.2,2
  06MT20091026,  A16C,    73,  1, 204388,     21,2,20091120,2004, 11.9999, -23.0003, 4990,     40.0,  21.4892,  35.8497,2,-999.0000,9,    196.5,2,    198.5,2,     1.40,6,     0.04,6,     0.01,6,     0.06,6,     0.05,6, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    73,  1, 204389,     22,2,20091120,2005, 11.9999, -23.0003, 4990,     19.2,  27.6841,  35.4189,2,-999.0000,9,    208.0,2,    204.5,2,     0.04,2,     0.00,2,     0.00,2,     0.00,2,     0.08,2,    0.811,3,    0.785,4,     0.00,3,   1992.4,2,   2315.8,2
  06MT20091026,  A16C,    73,  1, 204390,     23,2,20091120,2005, 11.9999, -23.0003, 4990,      8.8,  27.8371,  35.3720,2,-999.0000,9,    200.9,2,    201.2,2,     0.00,2,     0.13,2,     0.00,2,     0.01,2,     0.12,2, -999.000,9,     -999,9,  -999.00,9,   1992.1,2,   2301.4,2
  06MT20091026,  A16C,    73,  1, 204391,     24,2,20091120,2006, 11.9999, -23.0003, 4990,      4.7,  27.8372,  35.3735,2,-999.0000,9,    201.1,2,    201.1,2,     0.05,2,     0.35,2,     0.01,2,     0.03,2,     0.17,2,    0.959,2,    2.063,4,     0.00,3,   1983.8,2,   2315.7,2
  06MT20091026,  A16C,    74,  1, 204392,      1,2,20091120,2348, 12.4992, -22.9995, 4811,   1310.3,   4.9829,  34.9563,2,  34.9539,2,    170.4,2,    169.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204393,      2,2,20091120,2350, 12.4992, -22.9995, 4811,   1208.6,   5.1761,  34.9208,2,-999.0000,9,    160.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204394,      3,2,20091120,2353, 12.4992, -22.9995, 4811,   1106.2,   5.4736,  34.8615,2,-999.0000,9,    137.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204395,      4,2,20091120,2354, 12.4992, -22.9995, 4811,   1006.6,   5.8878,  34.8433,2,-999.0000,9,    119.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204396,      5,2,20091120,2357, 12.4992, -22.9995, 4811,    905.2,   6.2627,  34.8121,2,-999.0000,9,     99.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204397,      6,2,20091120,2359, 12.4992, -22.9995, 4811,    804.1,   6.8018,  34.8233,2,  34.8212,2,     85.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204398,      7,2,20091120,0000, 12.4992, -22.9995, 4811,    703.7,   7.5860,  34.8682,2,-999.0000,9,     67.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204399,      8,2,20091120,0003, 12.4992, -22.9995, 4811,    605.1,   8.5760,  34.9732,2,-999.0000,9,     52.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204400,      9,2,20091120,0005, 12.4992, -22.9995, 4811,    502.2,   9.6738,  35.0871,2,-999.0000,9,     44.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204401,     10,2,20091120,0006, 12.4992, -22.9995, 4811,    401.8,  10.6042,  35.1537,2,-999.0000,9,     40.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204402,     11,2,20091120,0008, 12.4992, -22.9995, 4811,    351.3,  11.0411,  35.1661,2,  35.1580,2,     55.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204403,     12,2,20091120,0009, 12.4992, -22.9995, 4811,    301.3,  11.3311,  35.1626,2,-999.0000,9,     72.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204404,     13,2,20091120,0010, 12.4992, -22.9995, 4811,    250.4,  11.6655,  35.1613,2,-999.0000,9,     92.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204405,     14,2,20091120,0011, 12.4992, -22.9995, 4811,    199.6,  12.2402,  35.2140,2,-999.0000,9,    101.1,2,     95.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1,  74015,     15,2,20091120,0012, 12.4992, -22.9995, 4811,    167.6,  12.8171,  35.2835,2,-999.0000,9,     99.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1,  74016,     16,2,20091120,0012, 12.4992, -22.9995, 4811,    164.2,  12.8983,  35.2929,2,-999.0000,9,     99.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204406,     17,2,20091120,0012, 12.4992, -22.9995, 4811,    149.1,  13.0972,  35.3094,2,-999.0000,9,    101.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204407,     18,2,20091120,0013, 12.4992, -22.9995, 4811,     99.4,  14.5403,  35.4839,2,  35.4450,2,     73.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204408,     19,2,20091120,0014, 12.4992, -22.9995, 4811,     80.2,  15.5608,  35.5820,2,-999.0000,9,     67.3,2,     69.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204409,     20,2,20091120,0014, 12.4992, -22.9995, 4811,     60.0,  16.8775,  35.6865,2,-999.0000,9,     81.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204410,     21,2,20091120,0015, 12.4992, -22.9995, 4811,     40.0,  21.3442,  35.8011,2,-999.0000,9,    200.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204411,     22,2,20091120,0016, 12.4992, -22.9995, 4811,     20.1,  27.4673,  35.4608,2,-999.0000,9,    202.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204412,     23,2,20091120,0016, 12.4992, -22.9995, 4811,      9.8,  27.4666,  35.4566,2,  35.4570,2,    202.9,2,    204.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    74,  1, 204413,     24,2,20091120,0016, 12.4992, -22.9995, 4811,      5.9,  27.4823,  35.4575,2,-999.0000,9,    202.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204414,      1,2,20091121,0358, 12.9997, -23.0001, 4597,   1304.6,   4.9858,  34.9506,2,  34.9516,2,    169.6,2,    169.8,2,    21.35,2,    29.70,2,     0.01,2,     1.89,2,     0.08,2, -999.000,9,     -999,9,  -999.00,9,   2214.2,2,   2298.6,2
  06MT20091026,  A16C,    75,  1, 204415,      2,2,20091121,0400, 12.9997, -23.0001, 4597,   1207.6,   5.2535,  34.9131,2,-999.0000,9,    152.6,2,    152.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204416,      3,2,20091121,0402, 12.9997, -23.0001, 4597,   1106.9,   5.5911,  34.8854,2,-999.0000,9,    136.4,2,    135.2,2,    22.12,2,    34.14,2,     0.01,2,     2.17,2,     0.09,2, -999.000,9,     -999,9,  -999.00,9,   2229.8,2,   2302.7,2
  06MT20091026,  A16C,    75,  1, 204417,      4,2,20091121,0404, 12.9997, -23.0001, 4597,   1005.5,   5.7870,  34.8333,2,-999.0000,9,    120.7,2,    120.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    0.040,2,    0.196,4,     0.00,3,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204418,      5,2,20091121,0406, 12.9997, -23.0001, 4597,    904.7,   6.1611,  34.8122,2,  34.8108,2,    103.6,2,    103.2,2,    23.16,2,    37.50,2,     0.01,2,     2.39,2,        0,2, -999.000,9,     -999,9,     0.00,3,   2240.8,2,   2298.0,2
  06MT20091026,  A16C,    75,  1, 204419,      6,2,20091121,0408, 12.9997, -23.0001, 4597,    798.0,   7.0219,  34.8764,2,-999.0000,9,     87.8,2,     86.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204420,      7,2,20091121,0409, 12.9997, -23.0001, 4597,    702.4,   7.8129,  34.9421,2,-999.0000,9,     73.8,2,     73.0,2,    12.48,3,    32.38,3,     0.03,6,     1.95,3,     0.09,6, -999.000,9,     -999,9,  -999.00,9,   2246.4,2,   2300.6,2
  06MT20091026,  A16C,    75,  1, 204421,      8,2,20091121,0412, 12.9997, -23.0001, 4597,    602.6,   8.9578,  35.0582,2,-999.0000,9,     56.1,2,     55.7,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204422,      9,2,20091121,0413, 12.9997, -23.0001, 4597,    501.4,  10.1323,  35.1752,2,-999.0000,9,     48.9,2,     49.0,2,    13.50,2,    36.65,2,     0.01,2,     2.09,2,     0.07,2, -999.000,9,     -999,9,  -999.00,9,   2247.7,2,   2307.3,2
  06MT20091026,  A16C,    75,  1, 204423,     10,2,20091121,0415, 12.9997, -23.0001, 4597,    401.0,  10.5746,  35.1481,2,-999.0000,9,     42.2,2,     42.8,2,    12.62,2,    36.36,2,     0.01,2,     2.05,2,     0.14,2,    0.450,2,     0.21,4,     0.00,3,   2253.8,2,   2303.7,2
  06MT20091026,  A16C,    75,  1, 204424,     11,2,20091121,0416, 12.9997, -23.0001, 4597,    350.4,  10.9285,  35.1684,2,-999.0000,9,     47.2,2,     47.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9,    0.513,2,    0.581,4,     0.23,3,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204425,     12,2,20091121,0417, 12.9997, -23.0001, 4597,    301.2,  11.1490,  35.1462,2,-999.0000,9,     59.2,2,     60.3,2,    10.93,2,    33.00,2,     0.01,2,     1.86,2,     0.09,2,    0.672,2,    0.777,4,     0.70,3,   2239.1,2,   2299.2,2
  06MT20091026,  A16C,    75,  1, 204426,     13,2,20091121,0418, 12.9997, -23.0001, 4597,    250.6,  11.7288,  35.1980,2,-999.0000,9,     76.0,2,     76.2,2,     9.75,2,    29.95,2,     0.01,2,     1.74,2,     0.12,2,    0.818,2,    0.999,4,     0.00,3,   2222.3,2,   2306.3,2
  06MT20091026,  A16C,    75,  1, 204427,     14,2,20091121,0419, 12.9997, -23.0001, 4597,    199.4,  12.3217,  35.2592,2,-999.0000,9,     79.1,2,     79.8,2,     8.72,2,    28.20,2,     0.01,2,     1.65,2,     0.12,2,    0.926,2,      1.2,4,     0.00,3,   2228.2,2,   2288.5,2
  06MT20091026,  A16C,    75,  1,  75015,     15,2,20091121,0419, 12.9997, -23.0001, 4597,    198.0,  12.3382,  35.2603,2,-999.0000,9,     79.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1,  75016,     16,2,20091121,0419, 12.9997, -23.0001, 4597,    196.4,  12.3490,  35.2598,2,-999.0000,9,     79.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    75,  1, 204428,     17,2,20091121,0420, 12.9997, -23.0001, 4597,    150.0,  12.8810,  35.3142,2,-999.0000,9,     80.8,2,     81.5,2,     8.21,2,    27.09,2,     0.01,2,     1.57,2,     0.11,2,    0.937,2,    0.436,4,     0.00,3,   2217.0,2,   2304.6,2
  06MT20091026,  A16C,    75,  1, 204429,     18,2,20091121,0421, 12.9997, -23.0001, 4597,     98.3,  14.0020,  35.4510,2,-999.0000,9,     71.4,2,     72.3,2,     6.97,2,    26.47,2,     0.02,2,     1.59,2,     0.03,2,    1.016,2,    1.076,4,     0.00,3,   2216.9,2,   2314.5,2
  06MT20091026,  A16C,    75,  1, 204430,     19,2,20091121,0421, 12.9997, -23.0001, 4597,     80.2,  14.6371,  35.5036,2,-999.0000,9,     69.8,2,     72.2,2,     6.56,2,    24.97,2,     0.03,2,     1.48,2,      0.1,2,    1.059,2,    0.649,4,     0.00,3,   2214.1,2,   2317.6,2
  06MT20091026,  A16C,    75,  1, 204431,     20,2,20091121,0422, 12.9997, -23.0001, 4597,     60.1,  15.8462,  35.6187,2,-999.0000,9,     72.9,2,     72.7,2,     3.98,2,    24.34,2,     0.10,2,     1.45,2,     0.01,2, -999.000,9,     -999,9,     0.00,3,   2214.8,2,   2315.2,2
  06MT20091026,  A16C,    75,  1, 204432,     21,2,20091121,0423, 12.9997, -23.0001, 4597,     46.9,  18.5290,  35.8419,2,-999.0000,9,    137.3,2,    164.4,2,     2.58,2,     5.80,2,     0.16,2,     0.51,2,     0.17,2,    1.125,2,    0.603,4,     0.00,3,   2148.0,2,   2341.1,2
  06MT20091026,  A16C,    75,  1, 204433,     22,2,20091121,0424, 12.9997, -23.0001, 4597,     19.9,  27.3875,  35.7276,2,-999.0000,9,    199.4,2,    199.0,2,     0.00,2,     0.00,2,     0.00,2,     0.00,2,     0.16,2, -999.000,9,     -999,9,  -999.00,9,   2015.2,2,   2327.3,2
  06MT20091026,  A16C,    75,  1, 204434,     23,2,20091121,0424, 12.9997, -23.0001, 4597,      9.3,  27.3902,  35.7289,2,  35.7307,2,    199.8,2,    199.7,2,     0.01,6,     0.19,6,     0.00,6,     0.03,6,     0.19,6, -999.000,9,     -999,9,  -999.00,9,   2015.0,2,   2329.0,2
  06MT20091026,  A16C,    75,  1, 204435,     24,2,20091121,0424, 12.9997, -23.0001, 4597,      4.2,  27.3881,  35.7300,2,-999.0000,9,    200.2,2,    199.3,2,     0.00,2,     0.41,2,     0.01,2,     0.04,2,     0.12,2, -999.000,9,     -999,9,  -999.00,9,   2018.5,2,   2333.6,2
  06MT20091026,  A16C,    76,  1, 204436,      1,2,20091121,0813, 13.4998, -23.0002, 4380,   1311.9,   4.9591,  34.9504,2,  34.9515,2,    171.2,2,    171.6,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204437,      2,2,20091121,0815, 13.4998, -23.0002, 4380,   1206.1,   5.2070,  34.9195,2,-999.0000,9,    156.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204438,      3,2,20091121,0817, 13.4998, -23.0002, 4380,   1106.3,   5.3687,  34.8725,2,-999.0000,9,    141.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204439,      4,2,20091121,0819, 13.4998, -23.0002, 4380,   1006.2,   5.6034,  34.8383,2,-999.0000,9,    127.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204440,      5,2,20091121,0821, 13.4998, -23.0002, 4380,    903.3,   5.9662,  34.8155,2,-999.0000,9,    112.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204441,      6,2,20091121,0822, 13.4998, -23.0002, 4380,    803.2,   6.5320,  34.8417,2,-999.0000,9,     97.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204442,      7,2,20091121,0824, 13.4998, -23.0002, 4380,    702.9,   7.1400,  34.8686,2,-999.0000,9,     81.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204443,      8,2,20091121,0826, 13.4998, -23.0002, 4380,    601.6,   8.3029,  34.9913,2,-999.0000,9,     64.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204444,      9,2,20091121,0828, 13.4998, -23.0002, 4380,    475.7,   9.6281,  35.1202,2,  35.1188,2,     47.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204445,     10,2,20091121,0829, 13.4998, -23.0002, 4380,    400.7,  10.5532,  35.2116,2,-999.0000,9,     45.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204446,     11,2,20091121,0830, 13.4998, -23.0002, 4380,    350.4,  11.0460,  35.2441,2,-999.0000,9,     52.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204447,     12,2,20091121,0831, 13.4998, -23.0002, 4380,    301.1,  11.4237,  35.2669,2,-999.0000,9,     56.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204448,     13,2,20091121,0832, 13.4998, -23.0002, 4380,    259.3,  11.7389,  35.2633,2,-999.0000,9,     61.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204449,     14,2,20091121,0833, 13.4998, -23.0002, 4380,    198.6,  12.0650,  35.2361,2,-999.0000,9,     74.7,2,     75.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1,  76015,     15,2,20091121,0833, 13.4998, -23.0002, 4380,    193.1,  12.1296,  35.2415,2,-999.0000,9,     75.9,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1,  76016,     16,2,20091121,0833, 13.4998, -23.0002, 4380,    191.2,  12.1639,  35.2472,2,-999.0000,9,     76.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204450,     17,2,20091121,0834, 13.4998, -23.0002, 4380,    149.0,  12.6511,  35.2852,2,-999.0000,9,     86.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204451,     18,2,20091121,0834, 13.4998, -23.0002, 4380,     98.9,  14.0334,  35.4420,2,  35.4117,2,     73.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204452,     19,2,20091121,0835, 13.4998, -23.0002, 4380,     78.0,  15.1643,  35.6299,2,-999.0000,9,     65.4,2,     68.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204453,     20,2,20091121,0835, 13.4998, -23.0002, 4380,     58.4,  17.3931,  35.8628,2,-999.0000,9,     70.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204454,     21,2,20091121,0835, 13.4998, -23.0002, 4380,     40.3,  20.3028,  36.0569,2,-999.0000,9,    199.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204455,     22,2,20091121,0836, 13.4998, -23.0002, 4380,     19.3,  26.7571,  35.8657,2,-999.0000,9,    201.4,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204456,     23,2,20091121,0837, 13.4998, -23.0002, 4380,      9.3,  26.7622,  35.8666,2,-999.0000,9,    202.7,2,    205.0,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    76,  1, 204457,     24,2,20091121,0837, 13.4998, -23.0002, 4380,      4.1,  26.7566,  35.8677,2,-999.0000,9,    202.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
  06MT20091026,  A16C,    77,  1, 204458,      1,2,20091121,1040, 13.7486, -23.0002, 4142,    604.1,   8.2383,  34.9771,2,-999.0000,9,     62.5,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,     -999,9, -999.000,9,     -999,9,  -999.00,9,   -999.0,9,   -999.0,9
