cruise,station,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,c13,c13f,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,13,257,254,2.1485,2.13413,34.964,2,1,27.9321,32.5794,37.1223,41.5626,45.9021,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,16,205,203,2.2075,2.19604,34.945,2,1,27.9118,32.5575,37.0989,41.5378,45.8758,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,17,157,155,2.1765,2.16783,34.908,2,1,27.8844,32.5313,37.0738,41.5136,45.8527,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,18,105,104,1.8965,1.89101,34.81,2,1,27.8281,32.4835,37.0343,41.4822,45.829,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,21,67.3,67,0.9438,0.940862,34.609,2,1,27.735,32.4191,36.9978,41.4728,45.8458,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,22,27.5,27,-0.6718,-0.672584,34.071,2,1,27.3875,32.1242,36.7542,41.279,45.7,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,320,1,1984,7,21,0,35,80.6333,9.46,1126,1117,24,4.2,4,-1.2647,-1.26479,33.098,2,1,26.6204,31.384,36.0403,40.5908,45.0366,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,1,1298,1280,-0.8628,-0.91508,34.916,2,1,28.082,32.8186,37.4486,41.9733,46.3941,-9999,303.2,2,1,53.3903,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,2,1198,1182,-0.8368,-0.884224,34.915,2,1,28.0799,32.8156,37.4447,41.9685,46.3885,-9999,304.5,2,1,51.8021,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,3,1098,1083,-0.7888,-0.831702,34.914,2,1,28.0769,32.811,37.4385,41.9608,46.3793,-9999,304.9,2,1,50.9104,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,4,998,985,-0.6728,-0.711848,34.916,2,1,28.0733,32.8038,37.4277,41.9465,46.3617,-9999,307.1,2,1,47.5809,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,5,897,886,-0.5249,-0.560274,34.918,2,1,28.0681,32.7939,37.4134,41.9278,46.3387,-9999,305.944,0,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,6,797,787,-0.3399,-0.371834,34.92,2,1,28.0608,32.7809,37.3948,41.9038,46.3095,-9999,304.9,2,1,46.6147,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,7,697,688,-0.021,-0.050147,34.925,2,1,28.0484,32.7589,37.3633,41.8632,46.2601,-9999,309.3,2,1,39.261,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,10,595,588,0.4619,0.43517,34.937,2,1,28.0308,32.7267,37.3171,41.8033,46.1871,-9999,310.2,2,1,33.9739,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,11,498,492,1.0777,1.05321,34.952,2,1,28.0034,32.6813,37.2541,41.7232,46.0905,-9999,315.4,2,1,23.3258,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,12,397,392,1.6916,1.67041,34.976,2,1,27.9783,32.6385,37.1939,41.6463,45.9975,-9999,314.1,2,1,19.3112,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,13,297,294,1.9585,1.94226,34.961,2,1,27.9451,32.5978,37.146,41.5913,45.9356,-9999,312.4,2,1,18.7816,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,16,250,247,2.1235,2.10959,34.952,2,1,27.9245,32.5726,37.1163,41.5573,45.8974,-9999,314.1,2,1,15.7217,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,17,197,195,2.8763,2.8642,35.008,2,1,27.9041,32.5311,37.0542,41.4753,45.7962,-9999,315.4,2,1,8.1737,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,18,158,156,2.8303,2.82071,34.984,2,1,27.8889,32.5172,37.0417,41.4641,45.7863,-9999,314.1,2,1,9.87935,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,19,117,116,2.3164,2.30985,34.917,2,1,27.8799,32.5227,37.0613,41.4974,45.8328,-9999,317.6,2,1,10.6683,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,21,78.1,77,1.5336,1.52978,34.721,2,1,27.7841,32.4504,37.0118,41.47,45.8268,-9999,315,2,1,20.2526,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,22,37.9,37,-0.8118,-0.812847,34.186,2,1,27.4864,32.2263,36.8596,41.3874,45.8114,-9999,347.7,2,1,9.97394,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,23,17.5,17,-1.5096,-1.50994,33.269,2,1,26.7662,31.536,36.1984,40.7546,45.2061,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,321,1,1984,7,21,13,7,80.7333,12.8533,1313,1298,24,3.2,3,-0.8198,-0.819877,32.472,2,1,26.0987,30.8539,35.5023,40.0449,44.4832,-9999,400.4,2,1,-37.8076,2,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,1,155,153,1.3867,1.3792,34.76,2,1,27.8264,32.4966,37.0618,41.5238,45.8841,-9999,333.3,2,1,3.13081,2,3.71,2,1,0.11,2,3.91,2,1,0.7,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,2,144,142,1.3887,1.38174,34.759,2,1,27.8254,32.4955,37.0607,41.5226,45.8829,-9999,332.8,2,1,3.61173,2,3.81,2,1,0.12,2,3.81,2,1,0.69,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,3,107,106,1.7976,1.7921,34.781,2,1,27.8126,32.471,37.0247,41.4754,45.8249,-9999,332.8,2,1,0.0909146,2,4.1,2,1,0.13,2,3.23,2,1,0.69,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,4,82.5,82,1.7616,1.75741,34.707,2,1,27.7559,32.4159,36.9711,41.4234,45.7744,-9999,338.1,2,1,-4.72926,2,3.03,2,1,0.11,2,2.54,2,1,0.62,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,5,57.7,57,1.4756,1.47283,34.609,2,1,27.6984,32.3672,36.9311,41.3917,45.7508,-9999,344.2,2,1,-8.1748,2,2.15,2,1,0.09,2,1.76,2,1,0.56,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,6,37.3,37,1.3297,1.32797,34.5401,2,1,27.6534,32.3269,36.8954,41.3605,45.7239,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,7,17.7,18,1.2787,1.27789,34.408,2,1,27.5507,32.2268,36.7978,41.2653,45.631,-9999,382.5,2,1,-44.2867,2,0.29,2,1,0.04,2,0.59,2,1,0.27,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,322,1,1984,7,21,20,16,80.905,18.5883,167,155,10,4.6,5,2.3114,2.31115,34.082,2,1,27.2115,31.8612,36.4065,40.8492,45.191,-9999,386.9,2,1,-56.54,2,0,2,1,0,2,0.39,2,1,0.09,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,1,495,489,1.8845,1.85687,35.004,2,1,27.9863,32.6411,37.1912,41.6384,45.9846,-9999,312.8,2,1,18.9815,2,12.41,2,1,0.07,2,6.45,2,1,0.87,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,2,445,440,1.9465,1.92162,35.003,2,1,27.9804,32.6334,37.1817,41.6273,45.9718,-9999,315.8,2,1,15.446,2,12.41,2,1,0.07,2,6.35,2,1,0.86,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,3,412,407,2.0655,2.04218,35.005,2,1,27.9724,32.6219,37.167,41.6094,45.9508,-9999,313.2,2,1,17.0433,2,12.41,2,1,0.03,2,5.96,2,1,0.85,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,4,348,344,2.5134,2.49261,35.029,2,1,27.9539,32.5908,37.1236,41.5541,45.884,-9999,316.7,2,1,9.80305,2,12.41,2,1,0.03,2,5.96,2,1,0.86,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,5,316,312,2.5184,2.4996,35.02,2,1,27.9461,32.5829,37.1156,41.5459,45.8758,-9999,315.4,2,1,11.069,2,12.31,2,1,0.04,2,5.86,2,1,0.83,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,6,238,235,2.9013,2.88654,35.0635,2,1,27.9464,32.5723,37.0944,41.5145,45.8345,-9999,-9999,9,1,-9999,9,-9999,9,1,-9999,9,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,7,214,212,2.9273,2.91403,35.033,2,1,27.9195,32.545,37.0666,41.4862,45.8057,-9999,312.8,2,1,10.3161,2,12.41,2,1,0.06,2,5.86,2,1,0.86,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,8,182,180,2.9743,2.963,35.03,2,1,27.9126,32.5368,37.0571,41.4755,45.7938,-9999,310.6,2,1,12.1351,2,12.41,2,1,0.09,2,5.86,2,1,0.87,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
1,323,2,1984,7,21,23,8,81.0517,17.6683,507,495,9,139,137,3.1332,3.12444,35.023,2,1,27.8919,32.5118,37.028,41.4423,45.7568,-9999,310.6,2,1,10.8777,2,12.21,2,1,0.19,2,5.77,2,1,0.8,2,1,-9999,9,1,-9999,9,1,-9999,9,-9999,9,1,-9999,-9999,9,0,-9999,-9999,9,0,-9999,-9999,9,1,-9999,-9999,9,1,-9999,-9999,9,-9999,9,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9,-9999,9
